"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X"
"3414","Guatemala","GTM","Age population, age 04, female, interpolated","SP.POP.AG04.FE.IN",73905,75476,76442,77154,78119,79916,82195,84531,86820,88916,90665,93791,96975,100051,102831,105114,108668,112162,115503,118605,121361,125144,128864,132334,135348,137687,140753,143619,146155,148205,149639,151370,152842,154489,156896,160688,165358,170551,175542,179364,180932,183080,184689,186064,187673,190035,192052,193982,195419,195817,194618,192899,190594,188505,187672,189264,191137,193704,NA
"3415","Guatemala","GTM","Age population, age 04, male, interpolated","SP.POP.AG04.MA.IN",76705,78325,79328,80092,81155,83129,85463,87869,90252,92472,94385,97570,100832,104010,106923,109376,112989,116543,119968,123201,126160,130055,133908,137531,140714,143234,146475,149519,152215,154375,155847,157539,158938,160530,162970,166960,171593,176822,181930,185957,187811,190076,191896,193544,195456,198114,200272,202342,203904,204391,203239,201513,199142,196971,196094,197733,199688,202371,NA
"3416","Guatemala","GTM","Age population, age 05, female, interpolated","SP.POP.AG05.FE.IN",70741,72790,74122,74989,75800,77036,79093,81228,83348,85323,87016,89854,92806,95727,98446,100782,104147,107507,110773,113864,116679,120357,124060,127617,130841,133531,136733,139790,142574,144928,146726,148685,150210,151646,153492,156288,160253,165025,170026,174441,177332,180038,182122,183807,185476,187568,189691,191883,193808,194984,194919,193980,192119,189975,188429,188488,189514,191431,NA
"3417","Guatemala","GTM","Age population, age 05, male, interpolated","SP.POP.AG05.MA.IN",73505,75633,77022,77947,78847,80233,82347,84548,86754,88841,90679,93566,96579,99580,102406,104882,108290,111691,115017,118212,121196,124977,128801,132500,135884,138747,142120,145361,148321,150816,152698,154650,156119,157495,159337,162250,166145,170924,176020,180626,183802,186619,188917,190889,192892,195329,197646,200034,202136,203450,203473,202575,200681,198464,196855,196905,197976,199980,NA
"3418","Guatemala","GTM","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN",48.399,47.843,47.334,46.884,46.502,46.189,45.942,45.745,45.581,45.442,45.324,45.225,45.143,45.07,44.994,44.901,44.781,44.623,44.419,44.159,43.824,43.393,42.874,42.282,41.643,41.001,40.408,39.901,39.497,39.199,38.984,38.816,38.642,38.419,38.129,37.767,37.344,36.883,36.401,35.893,35.341,34.716,34.006,33.212,32.35,31.454,30.562,29.716,28.946,28.268,27.688,27.198,26.768,26.372,25.998,25.634,25.273,NA,NA
"3419","Guatemala","GTM","Children out of school, primary, female","SE.PRM.UNER.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261893,263501,266688,NA,273224,275657,NA,NA,287841,NA,NA,283586,305458,295625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287433,NA,206311,180979,191523,158997,NA,113157,95591,77228,62690,61375,24491,25905,50853,85670,112741,134248,137459,143702,NA,NA
"3420","Guatemala","GTM","Children out of school, primary, male","SE.PRM.UNER.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238437,237349,239682,NA,246754,247014,NA,NA,255636,NA,NA,243826,275243,256805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231120,NA,151801,133852,146720,121617,NA,81718,69224,54612,46112,49304,21560,33593,62042,96779,124370,146293,148648,154730,NA,NA
"3421","Guatemala","GTM","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3422","Guatemala","GTM","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3423","Guatemala","GTM","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,NA,25,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,31.4,NA,NA,NA,38.2,NA,NA,43.3,NA,NA,NA,NA,NA,NA,54.1,NA,NA,NA,NA,NA,60.6,NA,NA,NA
"3424","Guatemala","GTM","Contraceptive prevalence, modern methods (% of women ages 15-49)","SP.DYN.CONM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,NA,NA,NA,NA,20.6,NA,NA,NA,19.1,NA,NA,NA,NA,NA,NA,NA,26.9,NA,NA,NA,30.9,NA,NA,34.5,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,48.9,NA,NA,NA
"3425","Guatemala","GTM","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN",18.695,18.237,17.783,17.335,16.896,16.466,16.044,15.631,15.227,14.833,14.453,14.094,13.756,13.44,13.144,12.863,12.593,12.328,12.061,11.789,11.507,11.212,10.907,10.596,10.28,9.964,9.654,9.355,9.069,8.797,8.538,8.287,8.038,7.79,7.542,7.297,7.058,6.828,6.614,6.415,6.235,6.075,5.933,5.807,5.694,5.592,5.496,5.405,5.316,5.229,5.145,5.068,5,4.943,4.897,4.861,4.833,NA,NA
"3426","Guatemala","GTM","Life expectancy at age 60, female (years)","SP.DYN.LE60.FE.IN",NA,NA,15.658923,NA,NA,NA,NA,16.212729,NA,NA,NA,NA,16.691187,NA,NA,NA,NA,16.902141,NA,NA,NA,NA,17.259349,NA,NA,NA,NA,17.89607,NA,NA,NA,NA,18.627155,NA,NA,NA,NA,19.78519,NA,NA,NA,NA,20.837268,NA,NA,NA,NA,21.522834,NA,NA,NA,NA,22.564238,NA,NA,NA,NA,23.205798,NA
"3427","Guatemala","GTM","Life expectancy at age 60, male (years)","SP.DYN.LE60.MA.IN",NA,NA,14.652777,NA,NA,NA,NA,15.0361,NA,NA,NA,NA,15.32888,NA,NA,NA,NA,15.670804,NA,NA,NA,NA,16.024006,NA,NA,NA,NA,16.273316,NA,NA,NA,NA,16.592356,NA,NA,NA,NA,17.761484,NA,NA,NA,NA,19.03172,NA,NA,NA,NA,19.602979,NA,NA,NA,NA,20.517228,NA,NA,NA,NA,21.02992,NA
"3428","Guatemala","GTM","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",47.354,47.92,48.499,49.094,49.704,50.333,50.981,51.643,52.313,52.986,53.65,54.296,54.919,55.515,56.084,56.627,57.149,57.659,58.167,58.68,59.205,59.746,60.303,60.876,61.465,62.069,62.683,63.304,63.927,64.549,65.171,65.796,66.424,67.054,67.682,68.3,68.903,69.484,70.039,70.561,71.046,71.489,71.892,72.263,72.608,72.937,73.265,73.599,73.946,74.305,74.674,75.041,75.396,75.729,76.037,76.32,76.582,NA,NA
"3429","Guatemala","GTM","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",46.08,46.552,47.037,47.536,48.05,48.583,49.135,49.702,50.277,50.852,51.414,51.951,52.454,52.919,53.346,53.735,54.095,54.435,54.77,55.107,55.452,55.812,56.186,56.573,56.973,57.385,57.802,58.222,58.642,59.064,59.495,59.945,60.419,60.919,61.444,61.987,62.541,63.096,63.64,64.162,64.652,65.1,65.506,65.875,66.211,66.528,66.843,67.169,67.513,67.877,68.255,68.633,68.997,69.335,69.643,69.922,70.177,NA,NA
"3430","Guinea","GIN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",203.0624,200.8202,198.578,196.3204,194.0628,191.8052,189.5476,187.29,185.9788,184.6676,183.3564,182.0452,180.734,180.3042,179.8744,179.4446,179.0148,178.585,178.7728,178.9606,179.1484,179.3362,179.524,179.8862,180.2484,180.6106,180.9728,181.335,181.1282,180.9214,180.7146,180.5078,180.301,179.1144,177.9278,176.7412,175.5546,174.368,172.5512,170.7344,168.9176,167.1008,165.284,163.303,161.322,159.341,157.36,155.379,153.4778,151.5766,149.6754,147.7742,145.873,143.7572,141.6414,139.5256,137.4098,NA,NA
"3431","Guinea","GIN","Age at first marriage, female","SP.DYN.SMAM.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,18.9,NA,NA,NA,18.4,NA,NA,18.7,NA,NA,NA,NA,NA,19.3,NA,NA,NA,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA
"3432","Guinea","GIN","Age at first marriage, male","SP.DYN.SMAM.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,26.1,NA,NA,NA,28.4,NA,NA,27.7,NA,NA,NA,NA,NA,26.3,NA,NA,NA,NA,NA,NA,27.9,NA,NA,NA,NA,NA,NA
"3433","Guinea","GIN","Age dependency ratio (% of working-age population)","SP.POP.DPND",78.0835876678894,78.9705694754537,79.9358393057384,80.7809320848963,81.1645665159679,80.9570296550118,81.552103596175,81.4936708175566,80.9648594727839,80.2209392862754,79.3717989209051,79.6514361699438,79.7934886686068,79.7997420479332,79.6493370551291,79.349609598923,80.1440708209101,80.67907812052,81.0477683805418,81.3833237698747,81.8050750989735,82.960439221389,83.8839273638484,84.6801887766717,85.3890111736474,86.0142686981258,87.1550469766666,87.9557412863038,88.5177203634007,89.0128160448182,89.616961492756,90.425588484477,91.012773490556,91.4339919233177,91.5719953063624,91.241450691598,91.7701932191719,92.0113668682044,91.9251384936513,91.5690754010683,91.0281744754641,91.1133763443609,90.9529502757397,90.5997767223305,90.1017470509901,89.5038529223419,89.3474493046607,89.0100692656301,88.5387615969925,87.9557937666797,87.2748451892602,86.8725535271122,86.29058372531,85.5975396123284,84.8754301828974,84.1794945104257,83.681605928821,83.1288228710723,NA
"3434","Guinea","GIN","Age population, age 0, female, interpolated","SP.POP.AG00.FE.IN",62675,63267,64807,66970,69265,71304,72560,73625,74533,75362,76194,77486,78829,80171,81440,82600,83152,83726,84542,85882,87948,89164,91269,94055,97249,100688,102955,105418,108601,113192,119555,125786,133646,141852,148757,153303,158866,162120,163803,164977,166384,168122,170104,172386,174967,177830,180033,182731,185715,188718,191573,193628,195624,197754,200293,203417,206293,209751,NA
"3435","Guinea","GIN","Age population, age 0, male, interpolated","SP.POP.AG00.MA.IN",62905,63507,64985,67048,69260,71273,72527,73651,74644,75539,76384,77568,78764,79957,81129,82280,82879,83589,84587,86103,88296,89520,91596,94336,97498,100941,103216,105728,108991,113679,120141,126399,134293,142536,149491,154108,159698,162994,164746,166016,167545,169451,171625,174081,176774,179663,181973,184688,187653,190666,193603,195731,197872,200188,202912,206190,209201,212776,NA
"3436","Guinea","GIN","Age population, age 01, female, interpolated","SP.POP.AG01.FE.IN",61543,61137,63023,64174,65481,66835,68864,68901,69997,71004,71869,73317,74052,75049,76011,76967,78804,78079,78975,80380,82455,85043,85802,88520,91616,94940,98408,99543,102614,107024,113125,119865,126661,134556,141249,145740,151089,154601,156476,157846,159392,162334,163197,165464,168039,170933,174536,176067,179207,182399,185476,188861,190125,192557,195324,198565,201794,204790,NA
"3437","Guinea","GIN","Age population, age 02, female, interpolated","SP.POP.AG02.FE.IN",60003,59884,59566,61571,62197,63073,64881,66579,66135,67234,68090,69347,70338,70596,71305,72082,73709,75174,74050,75471,77518,79983,82636,83490,86490,89705,93056,96304,97165,101414,107279,113768,120824,127917,134409,138835,144006,147808,149712,151237,152896,155789,158458,159042,161613,164525,168040,171567,173063,176387,179629,183063,186280,187436,190397,193745,197039,200393,NA
"3438","Guinea","GIN","Age population, age 02, male, interpolated","SP.POP.AG02.MA.IN",59348,59457,59355,61026,61724,62670,64533,66264,65815,66933,67798,69141,70184,70149,70833,71615,73239,74707,73671,75161,77282,79917,82727,83399,86467,89758,93180,96497,97394,101730,107700,114301,121473,128569,135165,139711,144976,148878,150848,152494,154293,157309,160108,160972,163632,166528,169990,173409,174911,178147,181381,184904,188243,189399,192510,195997,199529,203100,NA
"3439","Guinea","GIN","Age population, age 03, female, interpolated","SP.POP.AG03.FE.IN",58123,58364,58191,58013,59357,59936,61524,63072,64336,63998,64809,65901,66729,67304,67261,67882,69284,70604,71757,71113,73101,75432,77977,80549,81838,84949,88183,91335,94567,96321,101972,108217,115028,121782,128183,132537,137518,141259,143922,145112,146861,149700,152352,154763,155650,158570,161973,165460,168802,170664,174019,177473,180775,183848,185516,188963,192334,195731,NA
"3440","Guinea","GIN","Age population, age 03, male, interpolated","SP.POP.AG03.MA.IN",57219,57632,57647,57613,58717,59387,61033,62616,63893,63525,64349,65522,66410,67001,66732,67365,68763,70075,71228,70633,72675,75151,77843,80534,81701,84906,88215,91441,94747,96554,102313,108675,115609,122482,128924,133415,138505,142361,145144,146435,148332,151307,154095,156635,157750,160647,164009,167387,170599,172409,175729,179241,182636,185814,187488,191059,194638,198233,NA
"3441","Guinea","GIN","Age population, age 04, female, interpolated","SP.POP.AG04.FE.IN",55969,56617,56693,56517,56558,57343,58719,60112,61304,62012,61980,62928,63620,64058,64274,64303,65471,66627,67697,68593,69168,71355,73783,76272,78613,80637,83752,86811,89959,93395,97160,103167,109744,116290,122114,126794,131576,135237,137933,139904,141249,144030,146662,149088,151239,153029,156304,159723,163076,166123,168636,172084,175438,178632,181594,184221,187677,191135,NA
"3442","Guinea","GIN","Age population, age 04, male, interpolated","SP.POP.AG04.MA.IN",54923,55681,55908,55872,55976,56674,58111,59543,60748,61448,61392,62415,63171,63640,63830,63749,64916,66060,67115,68008,68610,70912,73472,76082,78496,80503,83696,86832,90058,93574,97423,103548,110254,116929,122873,127655,132559,136347,139177,141286,142770,145699,148476,151035,153294,155170,158421,161740,164959,167890,170353,173833,177255,180531,183563,186222,189852,193486,NA
"3443","Guinea","GIN","Age population, age 05, female, interpolated","SP.POP.AG05.FE.IN",53608,54678,55079,55039,54938,55214,56392,57633,58742,59460,59555,60378,60959,61289,61390,61284,62213,63191,64156,65030,65681,67715,70019,72419,74712,76736,79729,82696,85767,89123,92796,98572,104925,111276,116957,121554,126131,129695,132400,134477,136025,138743,141351,143791,145991,147865,150998,154327,157661,160776,163466,166886,170266,173544,176662,179522,183065,186597,NA
"3444","Guinea","GIN","Age population, age 05, male, interpolated","SP.POP.AG05.MA.IN",52511,53631,54137,54219,54199,54450,55691,56974,58099,58811,58877,59766,60411,60783,60881,60704,61638,62606,63549,64401,65043,67159,69573,72087,74468,76516,79588,82635,85786,89225,92984,98875,105359,111847,117661,122382,127091,130794,133645,135873,137571,140450,143215,145794,148104,150059,153191,156436,159641,162630,165235,168662,172086,175427,178599,181481,185162,188846,NA
"3445","Guinea","GIN","Birth rate, crude (per 1,000 people)","SP.DYN.CBRT.IN",46.05,45.86,45.669,45.485,45.319,45.186,45.1,45.067,45.091,45.17,45.302,45.48,45.691,45.919,46.15,46.376,46.589,46.785,46.962,47.112,47.229,47.313,47.364,47.383,47.367,47.316,47.226,47.1,46.938,46.74,46.505,46.232,45.922,45.58,45.211,44.822,44.419,44.01,43.598,43.188,42.781,42.378,41.974,41.566,41.154,40.738,40.316,39.89,39.459,39.025,38.588,38.146,37.701,37.254,36.805,36.357,35.911,NA,NA
"3446","Guinea","GIN","Children out of school, primary, female","SE.PRM.UNER.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293601,298386,312707,330124,339224,352761,370934,381275,NA,NA,NA,NA,NA,NA,456576,447542,429074,410548,369421,348958,330942,317607,300817,289076,302351,297419,292931,255718,265646,262952,235658,NA,NA,NA,NA
"3447","Guinea","GIN","Children out of school, primary, male","SE.PRM.UNER.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220370,211081,231203,250909,256553,269843,288640,293132,NA,NA,NA,NA,NA,NA,345315,340068,332075,316337,267120,249902,234754,228189,219453,208584,220096,212155,186409,161531,167525,159216,127119,NA,NA,NA,NA
"3448","Guinea","GIN","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4,NA,NA,NA,NA,NA,NA
"3449","Guinea","GIN","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4,NA,NA,NA,NA,NA,NA
"3450","Guinea","GIN","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.7,NA,NA,NA,NA,NA,6.2,NA,NA,NA,6.5,NA,9.1,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,8.7,NA,NA
"3451","Guinea","GIN","Contraceptive prevalence, modern methods (% of women ages 15-49)","SP.DYN.CONM.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,7.8,NA,NA
"3452","Guinea","GIN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN",29.665,29.28,28.924,28.599,28.302,28.033,27.79,27.565,27.35,27.134,26.907,26.661,26.391,26.092,25.761,25.399,25.008,24.595,24.164,23.711,23.228,22.701,22.125,21.503,20.845,20.166,19.481,18.813,18.182,17.604,17.095,16.664,16.308,16.017,15.788,15.62,15.515,15.459,15.429,15.4,15.331,15.18,14.93,14.574,14.118,13.59,13.026,12.474,11.969,11.526,11.147,10.819,10.514,10.209,9.899,9.582,9.261,NA,NA
"3453","Guinea","GIN","Life expectancy at age 60, female (years)","SP.DYN.LE60.FE.IN",NA,NA,11.855684,NA,NA,NA,NA,12.084929,NA,NA,NA,NA,12.448101,NA,NA,NA,NA,12.99412,NA,NA,NA,NA,13.783565,NA,NA,NA,NA,15.062935,NA,NA,NA,NA,15.634487,NA,NA,NA,NA,14.933465,NA,NA,NA,NA,14.2449,NA,NA,NA,NA,15.1063,NA,NA,NA,NA,15.345733,NA,NA,NA,NA,15.811451,NA
"3454","Guinea","GIN","Life expectancy at age 60, male (years)","SP.DYN.LE60.MA.IN",NA,NA,11.247047,NA,NA,NA,NA,11.456805,NA,NA,NA,NA,11.727424,NA,NA,NA,NA,12.221123,NA,NA,NA,NA,12.89577,NA,NA,NA,NA,14.089863,NA,NA,NA,NA,14.83706,NA,NA,NA,NA,14.465504,NA,NA,NA,NA,13.885464,NA,NA,NA,NA,14.237373,NA,NA,NA,NA,14.714861,NA,NA,NA,NA,14.97613,NA
"3455","Guinea","GIN","Life expectancy at birth, female (years)","SP.DYN.LE00.FE.IN",36.067,36.252,36.42,36.573,36.718,36.861,37.011,37.175,37.363,37.583,37.841,38.141,38.481,38.859,39.277,39.732,40.218,40.733,41.278,41.857,42.486,43.186,43.963,44.814,45.72,46.663,47.618,48.552,49.429,50.22,50.891,51.416,51.798,52.047,52.172,52.171,52.046,51.829,51.571,51.326,51.182,51.229,51.506,52.02,52.753,53.643,54.597,55.513,56.317,56.98,57.51,57.947,58.365,58.821,59.333,59.905,60.526,NA,NA
"3456","Guinea","GIN","Life expectancy at birth, male (years)","SP.DYN.LE00.MA.IN",33.762,33.966,34.156,34.332,34.498,34.656,34.806,34.956,35.115,35.293,35.503,35.758,36.062,36.419,36.832,37.294,37.795,38.325,38.881,39.463,40.09,40.784,41.558,42.411,43.331,44.304,45.309,46.313,47.282,48.186,48.993,49.681,50.248,50.697,51.031,51.245,51.339,51.339,51.281,51.206,51.166,51.217,51.386,51.689,52.13,52.694,53.346,54.038,54.725,55.386,56.013,56.607,57.186,57.764,58.341,58.917,59.489,NA,NA
"3457","Guinea-Bissau","GNB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT",108.0446,108.2268,108.409,108.5912,108.7734,108.9556,109.1378,109.32,109.0966,108.8732,108.6498,108.4264,108.203,108.4174,108.6318,108.8462,109.0606,109.275,111.917,114.559,117.201,119.843,122.485,124.409,126.333,128.257,130.181,132.105,133.3378,134.5706,135.8034,137.0362,138.269,137.5052,136.7414,135.9776,135.2138,134.45,133.029,131.608,130.187,128.766,127.345,126.2034,125.0618,123.9202,122.7786,121.637,116.9292,112.2214,107.5136,102.8058,98.098,95.3748,92.6516,89.9284,87.2052,NA,NA
"3458","Guinea-Bissau","GNB","Age at first marriage, female","SP.DYN.SMAM.FE",18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,NA,21.8,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,NA
"3459","Guinea-Bissau","GNB","Age at first marriage, male","SP.DYN.SMAM.MA",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3460","Guinea-Bissau","GNB","Age dependency ratio (% of working-age population)","SP.POP.DPND",76.3450980840917,76.7349889436979,77.3176985844848,77.862529302141,78.0004146223481,77.6196062527049,77.9140593527595,77.6204115434726,77.0052909779659,76.4228258453081,76.0414193573916,76.6096575807169,77.2046927016492,77.8168600140132,78.3817828782997,78.8607612386786,80.8490372396488,82.7170414272642,84.5274452674319,86.3678053874049,88.294017929987,90.0283231923551,91.7308710769302,93.3007737797523,94.5498192887364,95.3725725282196,96.7810466936123,97.4647704586641,97.6229795018816,97.5207007896672,97.2828491301103,97.3514709715967,97.2692647506478,96.9447902042234,96.2249022876497,95.0700770246856,95.2212842503823,94.8783050253896,94.2053122152465,93.4053643003121,92.5603014725129,91.498021583549,90.3208102946499,89.0510259565578,87.7249517253076,86.4027473669717,85.5898357545804,84.7378588183588,83.8868744567242,83.0621588201586,82.278279329033,82.0350144097149,81.6640254796,81.2373758603816,80.8167507669612,80.4096630092766,80.3438226933307,80.174435769981,NA
"3461","Guinea-Bissau","GNB","Age population, age 0, female, interpolated","SP.POP.AG00.FE.IN",10103,10163,10413,10793,11211,11597,11808,11997,12185,12403,12675,12987,13358,13754,14130,14456,14818,15131,15450,15858,16409,16907,17547,18243,18874,19354,19521,19554,19534,19575,19761,20091,20567,21107,21596,21952,22151,22242,22285,22370,22568,22751,23049,23458,23962,24542,25114,25765,26460,27157,27825,28336,28824,29277,29690,30064,30359,30623,NA
"3462","Guinea-Bissau","GNB","Age population, age 0, male, interpolated","SP.POP.AG00.MA.IN",10143,10208,10435,10776,11158,11523,11728,11926,12134,12380,12687,13039,13458,13896,14288,14591,14973,15268,15552,15940,16514,16963,17598,18320,18988,19498,19667,19701,19679,19721,19913,20242,20719,21265,21767,22140,22358,22475,22545,22649,22848,23029,23312,23703,24203,24803,25362,26025,26749,27483,28185,28718,29226,29698,30127,30512,30797,31048,NA
"3463","Guinea-Bissau","GNB","Age population, age 01, female, interpolated","SP.POP.AG01.FE.IN",10081,9867,10207,10363,10567,10804,11190,11151,11383,11647,11940,12342,12586,12941,13280,13582,14042,14249,14573,14971,15488,15933,16490,17104,17690,18186,18811,18648,18808,18991,19240,19406,19893,20278,20636,20927,21453,21321,21479,21660,21897,22089,22288,22593,22984,23464,24117,24534,25177,25852,26532,27408,27680,28246,28778,29260,29771,30001,NA
"3464","Guinea-Bissau","GNB","Age population, age 02, female, interpolated","SP.POP.AG02.FE.IN",9970,9803,9615,9977,10028,10156,10485,10821,10706,10993,11293,11660,12022,12219,12524,12803,13213,13596,13760,14141,14622,15056,15523,16062,16613,17122,17753,18304,18088,18383,18687,18885,19055,19519,19785,20033,20532,20957,20747,20997,21265,21457,21653,21826,22134,22534,23110,23707,24054,24695,25370,26213,27029,27258,27877,28443,29004,29489,NA
"3465","Guinea-Bissau","GNB","Age population, age 02, male, interpolated","SP.POP.AG02.MA.IN",9807,9699,9569,9840,9907,10048,10380,10715,10611,10907,11224,11623,12019,12241,12559,12820,13286,13684,13785,14159,14663,15046,15493,16034,16598,17119,17772,18338,18075,18373,18682,18901,19088,19520,19794,20052,20585,21038,20797,21060,21335,21575,21816,21949,22282,22716,23275,23859,24225,24875,25559,26423,27250,27450,28073,28645,29245,29760,NA
"3466","Guinea-Bissau","GNB","Age population, age 03, female, interpolated","SP.POP.AG03.FE.IN",9783,9680,9509,9361,9584,9639,9908,10202,10475,10432,10725,11060,11392,11695,11857,12111,12470,12813,13146,13365,13812,14237,14687,15158,15636,16153,16777,17354,17821,17757,18106,18349,18534,18704,19032,19254,19719,20139,20471,20378,20667,20870,21058,21249,21398,21738,22240,22772,23313,23675,24331,25126,25930,26671,26990,27618,28221,28757,NA
"3467","Guinea-Bissau","GNB","Age population, age 03, male, interpolated","SP.POP.AG03.MA.IN",9567,9507,9386,9278,9436,9512,9787,10081,10354,10321,10626,10989,11352,11681,11845,12084,12499,12862,13187,13364,13834,14208,14636,15105,15583,16106,16744,17331,17799,17693,18047,18306,18504,18681,18980,19211,19709,20155,20500,20368,20665,20900,21126,21352,21493,21870,22367,22894,23431,23801,24461,25274,26085,26824,27107,27738,28372,28934,NA
"3468","Guinea-Bissau","GNB","Age population, age 04, female, interpolated","SP.POP.AG04.FE.IN",9530,9504,9374,9214,9129,9233,9443,9692,9941,10139,10231,10534,10837,11117,11344,11499,11807,12108,12409,12725,13055,13472,13909,14359,14814,15274,15877,16464,16978,17350,17503,17799,18015,18182,18348,18576,19003,19408,19756,20004,20101,20322,20515,20691,20864,21060,21491,21959,22447,22938,23404,24140,24916,25667,26320,26791,27428,28007,NA
